,lon,lat,nltk_sentiment,count,total,%neg
449,103.810679309,1.25364174742,Negative,65,772,8.419689119170984
450,103.810679309,1.25364174742,Neutral,334,772,43.26424870466321
451,103.810679309,1.25364174742,Positive,373,772,48.3160621761658
452,103.810679309,1.26364174742,Negative,18,293,6.143344709897611
453,103.810679309,1.26364174742,Neutral,136,293,46.41638225255973
454,103.810679309,1.26364174742,Positive,139,293,47.44027303754266
455,103.810679309,1.27364174742,Negative,50,554,9.025270758122744
456,103.810679309,1.27364174742,Neutral,313,554,56.49819494584838
457,103.810679309,1.27364174742,Positive,191,554,34.47653429602888
458,103.810679309,1.28364174742,Negative,73,761,9.592641261498027
459,103.810679309,1.28364174742,Neutral,397,761,52.16819973718791
460,103.810679309,1.28364174742,Positive,291,761,38.23915900131406
461,103.810679309,1.29364174742,Negative,53,562,9.430604982206406
462,103.810679309,1.29364174742,Neutral,340,562,60.4982206405694
463,103.810679309,1.29364174742,Positive,169,562,30.0711743772242
464,103.810679309,1.30364174742,Negative,92,1024,8.984375
465,103.810679309,1.30364174742,Neutral,448,1024,43.75
466,103.810679309,1.30364174742,Positive,484,1024,47.265625
467,103.810679309,1.31364174742,Negative,33,427,7.728337236533958
468,103.810679309,1.31364174742,Neutral,195,427,45.66744730679157
469,103.810679309,1.31364174742,Positive,199,427,46.60421545667448
470,103.810679309,1.32364174742,Negative,32,408,7.84313725490196
471,103.810679309,1.32364174742,Neutral,215,408,52.69607843137255
472,103.810679309,1.32364174742,Positive,161,408,39.46078431372549
473,103.810679309,1.33364174742,Negative,5,98,5.1020408163265305
474,103.810679309,1.33364174742,Neutral,50,98,51.02040816326531
475,103.810679309,1.33364174742,Positive,43,98,43.87755102040816
476,103.810679309,1.34364174742,Negative,1,26,3.8461538461538463
477,103.810679309,1.34364174742,Neutral,12,26,46.15384615384615
478,103.810679309,1.34364174742,Positive,13,26,50.0
479,103.810679309,1.35364174742,Negative,5,32,15.625
480,103.810679309,1.35364174742,Neutral,16,32,50.0
481,103.810679309,1.35364174742,Positive,11,32,34.375
482,103.810679309,1.36364174742,Negative,3,47,6.382978723404255
483,103.810679309,1.36364174742,Neutral,22,47,46.80851063829788
484,103.810679309,1.36364174742,Positive,22,47,46.80851063829788
485,103.810679309,1.37364174742,Negative,6,65,9.230769230769232
486,103.810679309,1.37364174742,Neutral,32,65,49.23076923076923
487,103.810679309,1.37364174742,Positive,27,65,41.53846153846154
488,103.810679309,1.40364174742,Negative,10,131,7.633587786259542
489,103.810679309,1.40364174742,Neutral,75,131,57.25190839694656
490,103.810679309,1.40364174742,Positive,46,131,35.11450381679389
491,103.810679309,1.41364174742,Negative,4,27,14.814814814814811
492,103.810679309,1.41364174742,Neutral,13,27,48.14814814814815
493,103.810679309,1.41364174742,Positive,10,27,37.03703703703704
494,103.810679309,1.43364174742,Negative,1,20,5.0
495,103.810679309,1.43364174742,Neutral,15,20,75.0
496,103.810679309,1.43364174742,Positive,4,20,20.0
497,103.810679309,1.44364174742,Negative,13,197,6.598984771573605
498,103.810679309,1.44364174742,Neutral,101,197,51.26903553299492
499,103.810679309,1.44364174742,Positive,83,197,42.13197969543147
500,103.810679309,1.45364174742,Negative,4,66,6.0606060606060606
501,103.810679309,1.45364174742,Neutral,46,66,69.6969696969697
502,103.810679309,1.45364174742,Positive,16,66,24.24242424242424
503,103.810679309,1.46364174742,Negative,7,80,8.75
504,103.810679309,1.46364174742,Neutral,21,80,26.25
505,103.810679309,1.46364174742,Positive,52,80,65.0
506,103.820679309,1.24364174742,Negative,12,114,10.526315789473683
507,103.820679309,1.24364174742,Neutral,47,114,41.2280701754386
508,103.820679309,1.24364174742,Positive,55,114,48.24561403508772
509,103.820679309,1.25364174742,Negative,575,5951,9.662241640060492
510,103.820679309,1.25364174742,Neutral,2661,5951,44.71517392034952
511,103.820679309,1.25364174742,Positive,2715,5951,45.62258443958999
512,103.820679309,1.26364174742,Negative,201,2181,9.21595598349381
513,103.820679309,1.26364174742,Neutral,1061,2181,48.64740944520862
514,103.820679309,1.26364174742,Positive,919,2181,42.13663457129757
515,103.820679309,1.27364174742,Negative,45,607,7.413509060955518
516,103.820679309,1.27364174742,Neutral,341,607,56.17792421746294
517,103.820679309,1.27364174742,Positive,221,607,36.40856672158155
518,103.820679309,1.30364174742,Negative,91,1302,6.989247311827956
519,103.820679309,1.30364174742,Neutral,500,1302,38.40245775729647
520,103.820679309,1.30364174742,Positive,711,1302,54.60829493087558
521,103.820679309,1.31364174742,Negative,73,1015,7.192118226600986
522,103.820679309,1.31364174742,Neutral,465,1015,45.8128078817734
523,103.820679309,1.31364174742,Positive,477,1015,46.995073891625616
524,103.820679309,1.32364174742,Negative,14,204,6.862745098039216
525,103.820679309,1.32364174742,Neutral,84,204,41.17647058823529
526,103.820679309,1.32364174742,Positive,106,204,51.9607843137255
527,103.820679309,1.33364174742,Negative,6,42,14.285714285714285
528,103.820679309,1.33364174742,Neutral,26,42,61.90476190476191
529,103.820679309,1.33364174742,Positive,10,42,23.809523809523807
530,103.820679309,1.35364174742,Negative,28,522,5.363984674329502
531,103.820679309,1.35364174742,Neutral,151,522,28.9272030651341
532,103.820679309,1.35364174742,Positive,343,522,65.7088122605364
533,103.820679309,1.36364174742,Negative,987,7673,12.863286849993482
534,103.820679309,1.36364174742,Neutral,2339,7673,30.483513619184155
535,103.820679309,1.36364174742,Positive,4347,7673,56.65319953082236
536,103.820679309,1.37364174742,Negative,24,59,40.67796610169492
537,103.820679309,1.37364174742,Neutral,10,59,16.94915254237288
538,103.820679309,1.37364174742,Positive,25,59,42.3728813559322
539,103.820679309,1.38364174742,Negative,11,82,13.414634146341465
540,103.820679309,1.38364174742,Neutral,46,82,56.09756097560976
541,103.820679309,1.38364174742,Positive,25,82,30.48780487804878
542,103.820679309,1.39364174742,Negative,1,58,1.7241379310344829
543,103.820679309,1.39364174742,Neutral,42,58,72.41379310344827
544,103.820679309,1.39364174742,Positive,15,58,25.86206896551724
545,103.820679309,1.40364174742,Negative,9,123,7.317073170731707
546,103.820679309,1.40364174742,Neutral,83,123,67.47967479674797
547,103.820679309,1.40364174742,Positive,31,123,25.203252032520325
548,103.820679309,1.42364174742,Negative,3,23,13.043478260869565
549,103.820679309,1.42364174742,Neutral,13,23,56.52173913043478
550,103.820679309,1.42364174742,Positive,7,23,30.434782608695656
551,103.820679309,1.43364174742,Negative,6,44,13.636363636363637
552,103.820679309,1.43364174742,Neutral,26,44,59.09090909090909
553,103.820679309,1.43364174742,Positive,12,44,27.27272727272727
554,103.820679309,1.44364174742,Negative,45,461,9.761388286334055
555,103.820679309,1.44364174742,Neutral,211,461,45.77006507592191
556,103.820679309,1.44364174742,Positive,205,461,44.46854663774403
557,103.820679309,1.45364174742,Negative,54,625,8.64
558,103.820679309,1.45364174742,Neutral,281,625,44.96
559,103.820679309,1.45364174742,Positive,290,625,46.400000000000006
560,103.820679309,1.46364174742,Negative,8,58,13.79310344827586
561,103.820679309,1.46364174742,Neutral,25,58,43.103448275862064
562,103.820679309,1.46364174742,Positive,25,58,43.103448275862064
563,103.830679309,1.24364174742,Negative,48,699,6.866952789699571
564,103.830679309,1.24364174742,Neutral,296,699,42.34620886981402
565,103.830679309,1.24364174742,Positive,355,699,50.786838340486405
566,103.830679309,1.25364174742,Negative,36,341,10.557184750733136
567,103.830679309,1.25364174742,Neutral,126,341,36.95014662756599
568,103.830679309,1.25364174742,Positive,179,341,52.49266862170088
569,103.830679309,1.26364174742,Neutral,18,22,81.81818181818183
570,103.830679309,1.26364174742,Positive,4,22,18.181818181818183
571,103.830679309,1.27364174742,Negative,43,374,11.497326203208557
572,103.830679309,1.27364174742,Neutral,234,374,62.56684491978609
573,103.830679309,1.27364174742,Positive,97,374,25.935828877005346
574,103.830679309,1.28364174742,Negative,224,2030,11.03448275862069
575,103.830679309,1.28364174742,Neutral,959,2030,47.241379310344826
576,103.830679309,1.28364174742,Positive,847,2030,41.72413793103448
577,103.830679309,1.30364174742,Negative,532,7077,7.51730959446093
578,103.830679309,1.30364174742,Neutral,2978,7077,42.079977391550095
579,103.830679309,1.30364174742,Positive,3567,7077,50.40271301398897
580,103.830679309,1.31364174742,Negative,58,1079,5.375347544022243
581,103.830679309,1.31364174742,Neutral,448,1079,41.51992585727525
582,103.830679309,1.31364174742,Positive,573,1079,53.1047265987025
583,103.830679309,1.32364174742,Negative,8,96,8.333333333333332
584,103.830679309,1.32364174742,Neutral,54,96,56.25
585,103.830679309,1.32364174742,Positive,34,96,35.41666666666667
586,103.830679309,1.33364174742,Negative,1,44,2.272727272727273
587,103.830679309,1.33364174742,Neutral,16,44,36.36363636363637
588,103.830679309,1.33364174742,Positive,27,44,61.36363636363637
589,103.830679309,1.34364174742,Negative,46,501,9.181636726546904
590,103.830679309,1.34364174742,Neutral,253,501,50.49900199600798
591,103.830679309,1.34364174742,Positive,202,501,40.31936127744511
592,103.830679309,1.35364174742,Negative,43,521,8.253358925143955
593,103.830679309,1.35364174742,Neutral,268,521,51.439539347408825
594,103.830679309,1.35364174742,Positive,210,521,40.30710172744721
595,103.830679309,1.36364174742,Negative,24,207,11.594202898550725
596,103.830679309,1.36364174742,Neutral,109,207,52.65700483091788
597,103.830679309,1.36364174742,Positive,74,207,35.7487922705314
598,103.830679309,1.37364174742,Negative,196,612,32.02614379084967
599,103.830679309,1.37364174742,Neutral,336,612,54.90196078431373
600,103.830679309,1.37364174742,Positive,80,612,13.071895424836605
601,103.830679309,1.38364174742,Negative,20,200,10.0
602,103.830679309,1.38364174742,Neutral,136,200,68.0
603,103.830679309,1.38364174742,Positive,44,200,22.0
604,103.830679309,1.39364174742,Negative,1,25,4.0
605,103.830679309,1.39364174742,Neutral,19,25,76.0
606,103.830679309,1.39364174742,Positive,5,25,20.0
607,103.830679309,1.40364174742,Negative,16,42,38.095238095238095
608,103.830679309,1.40364174742,Neutral,7,42,16.666666666666664
609,103.830679309,1.40364174742,Positive,19,42,45.23809523809524
610,103.830679309,1.41364174742,Negative,81,606,13.366336633663368
611,103.830679309,1.41364174742,Neutral,326,606,53.79537953795379
612,103.830679309,1.41364174742,Positive,199,606,32.838283828382835
613,103.830679309,1.42364174742,Negative,37,339,10.914454277286136
614,103.830679309,1.42364174742,Neutral,171,339,50.4424778761062
615,103.830679309,1.42364174742,Positive,131,339,38.64306784660767
616,103.830679309,1.43364174742,Negative,97,1040,9.326923076923077
617,103.830679309,1.43364174742,Neutral,537,1040,51.63461538461539
618,103.830679309,1.43364174742,Positive,406,1040,39.03846153846154
619,103.830679309,1.44364174742,Negative,35,299,11.705685618729095
620,103.830679309,1.44364174742,Neutral,199,299,66.5551839464883
621,103.830679309,1.44364174742,Positive,65,299,21.73913043478261
622,103.830679309,1.45364174742,Negative,10,116,8.620689655172415
623,103.830679309,1.45364174742,Neutral,63,116,54.310344827586206
624,103.830679309,1.45364174742,Positive,43,116,37.06896551724138
625,103.840679309,1.24364174742,Negative,38,579,6.563039723661486
626,103.840679309,1.24364174742,Neutral,278,579,48.01381692573403
627,103.840679309,1.24364174742,Positive,263,579,45.42314335060449
628,103.840679309,1.25364174742,Negative,14,107,13.084112149532707
629,103.840679309,1.25364174742,Neutral,52,107,48.598130841121495
630,103.840679309,1.25364174742,Positive,41,107,38.31775700934579
631,103.840679309,1.27364174742,Negative,304,3107,9.784357901512712
632,103.840679309,1.27364174742,Neutral,1381,3107,44.44802059864821
633,103.840679309,1.27364174742,Positive,1422,3107,45.76762149983907
634,103.840679309,1.28364174742,Negative,730,7160,10.195530726256983
635,103.840679309,1.28364174742,Neutral,3438,7160,48.01675977653631
636,103.840679309,1.28364174742,Positive,2992,7160,41.78770949720671
637,103.840679309,1.30364174742,Negative,854,8484,10.066006600660064
638,103.840679309,1.30364174742,Neutral,3849,8484,45.36775106082037
639,103.840679309,1.30364174742,Positive,3781,8484,44.566242338519565
640,103.840679309,1.32364174742,Negative,137,1412,9.702549575070822
641,103.840679309,1.32364174742,Neutral,679,1412,48.08781869688386
642,103.840679309,1.32364174742,Positive,596,1412,42.20963172804532
643,103.840679309,1.33364174742,Negative,20,406,4.926108374384237
644,103.840679309,1.33364174742,Neutral,292,406,71.92118226600985
645,103.840679309,1.33364174742,Positive,94,406,23.15270935960591
646,103.840679309,1.34364174742,Negative,16,184,8.695652173913043
647,103.840679309,1.34364174742,Neutral,96,184,52.17391304347826
648,103.840679309,1.34364174742,Positive,72,184,39.130434782608695
649,103.840679309,1.35364174742,Negative,59,626,9.424920127795527
650,103.840679309,1.35364174742,Neutral,228,626,36.42172523961661
651,103.840679309,1.35364174742,Positive,339,626,54.153354632587856
652,103.840679309,1.36364174742,Negative,48,469,10.23454157782516
653,103.840679309,1.36364174742,Neutral,276,469,58.84861407249466
654,103.840679309,1.36364174742,Positive,145,469,30.91684434968017
655,103.840679309,1.37364174742,Negative,74,819,9.035409035409035
656,103.840679309,1.37364174742,Neutral,359,819,43.83394383394384
657,103.840679309,1.37364174742,Positive,386,819,47.13064713064713
658,103.840679309,1.38364174742,Negative,22,184,11.956521739130435
659,103.840679309,1.38364174742,Neutral,95,184,51.63043478260869
660,103.840679309,1.38364174742,Positive,67,184,36.41304347826087
661,103.840679309,1.39364174742,Negative,3,34,8.823529411764707
662,103.840679309,1.39364174742,Neutral,22,34,64.70588235294117
663,103.840679309,1.39364174742,Positive,9,34,26.47058823529412
664,103.840679309,1.41364174742,Negative,25,427,5.85480093676815
665,103.840679309,1.41364174742,Neutral,269,427,62.997658079625296
666,103.840679309,1.41364174742,Positive,133,427,31.14754098360656
667,103.840679309,1.42364174742,Negative,72,859,8.381839348079161
668,103.840679309,1.42364174742,Neutral,447,859,52.03725261932479
669,103.840679309,1.42364174742,Positive,340,859,39.58090803259604
670,103.840679309,1.43364174742,Negative,98,1005,9.751243781094528
671,103.840679309,1.43364174742,Neutral,525,1005,52.23880597014925
672,103.840679309,1.43364174742,Positive,382,1005,38.00995024875622
673,103.840679309,1.44364174742,Negative,4,18,22.22222222222222
674,103.840679309,1.44364174742,Neutral,7,18,38.88888888888889
675,103.840679309,1.44364174742,Positive,7,18,38.88888888888889
676,103.840679309,1.46364174742,Negative,11,112,9.821428571428571
677,103.840679309,1.46364174742,Neutral,55,112,49.10714285714285
678,103.840679309,1.46364174742,Positive,46,112,41.07142857142857
679,103.850679309,1.22364174742,Negative,13,166,7.83132530120482
680,103.850679309,1.22364174742,Neutral,75,166,45.18072289156627
681,103.850679309,1.22364174742,Positive,78,166,46.98795180722892
682,103.850679309,1.27364174742,Negative,165,2075,7.951807228915662
683,103.850679309,1.27364174742,Neutral,792,2075,38.16867469879518
684,103.850679309,1.27364174742,Positive,1118,2075,53.87951807228916
685,103.850679309,1.28364174742,Negative,1069,13407,7.973446706944133
686,103.850679309,1.28364174742,Neutral,5731,13407,42.746326545834265
687,103.850679309,1.28364174742,Positive,6607,13407,49.2802267472216
688,103.850679309,1.30364174742,Negative,508,6455,7.869868319132456
689,103.850679309,1.30364174742,Neutral,2808,6455,43.501161890007744
690,103.850679309,1.30364174742,Positive,3139,6455,48.6289697908598
691,103.850679309,1.31364174742,Negative,75,1209,6.20347394540943
692,103.850679309,1.31364174742,Neutral,535,1209,44.25144747725393
693,103.850679309,1.31364174742,Positive,599,1209,49.545078577336646
694,103.850679309,1.32364174742,Negative,97,1093,8.874656907593778
695,103.850679309,1.32364174742,Neutral,575,1093,52.60750228728271
696,103.850679309,1.32364174742,Positive,421,1093,38.51784080512351
697,103.850679309,1.33364174742,Negative,155,1407,11.01634683724236
698,103.850679309,1.33364174742,Neutral,629,1407,44.70504619758351
699,103.850679309,1.33364174742,Positive,623,1407,44.27860696517413
700,103.850679309,1.34364174742,Negative,70,857,8.168028004667445
701,103.850679309,1.34364174742,Neutral,429,857,50.05834305717619
702,103.850679309,1.34364174742,Positive,358,857,41.77362893815636
703,103.850679309,1.35364174742,Negative,146,1673,8.726838015540944
704,103.850679309,1.35364174742,Neutral,569,1673,34.01075911536163
705,103.850679309,1.35364174742,Positive,958,1673,57.26240286909743
706,103.850679309,1.36364174742,Negative,36,751,4.793608521970706
707,103.850679309,1.36364174742,Neutral,416,751,55.39280958721704
708,103.850679309,1.36364174742,Positive,299,751,39.81358189081225
709,103.850679309,1.37364174742,Negative,96,988,9.7165991902834
710,103.850679309,1.37364174742,Neutral,516,988,52.22672064777328
711,103.850679309,1.37364174742,Positive,376,988,38.05668016194332
712,103.850679309,1.38364174742,Negative,16,227,7.048458149779736
713,103.850679309,1.38364174742,Neutral,81,227,35.68281938325991
714,103.850679309,1.38364174742,Positive,130,227,57.26872246696036
715,103.850679309,1.39364174742,Negative,2,46,4.3478260869565215
716,103.850679309,1.39364174742,Neutral,30,46,65.21739130434783
717,103.850679309,1.39364174742,Positive,14,46,30.434782608695656
718,103.850679309,1.42364174742,Negative,22,304,7.236842105263158
719,103.850679309,1.42364174742,Neutral,166,304,54.60526315789473
720,103.850679309,1.42364174742,Positive,116,304,38.15789473684211
721,103.850679309,1.43364174742,Negative,3,26,11.538461538461538
722,103.850679309,1.43364174742,Neutral,13,26,50.0
723,103.850679309,1.43364174742,Positive,10,26,38.46153846153847
724,103.860679309,1.22364174742,Negative,1,16,6.25
725,103.860679309,1.22364174742,Neutral,7,16,43.75
726,103.860679309,1.22364174742,Positive,8,16,50.0
727,103.860679309,1.26364174742,Negative,51,483,10.559006211180124
728,103.860679309,1.26364174742,Neutral,200,483,41.40786749482402
729,103.860679309,1.26364174742,Positive,232,483,48.033126293995856
730,103.860679309,1.27364174742,Negative,7,116,6.0344827586206895
731,103.860679309,1.27364174742,Neutral,71,116,61.206896551724135
732,103.860679309,1.27364174742,Positive,38,116,32.758620689655174
733,103.860679309,1.28364174742,Negative,1005,13562,7.410411443739862
734,103.860679309,1.28364174742,Neutral,6111,13562,45.059725704173424
735,103.860679309,1.28364174742,Positive,6446,13562,47.52986285208672
736,103.860679309,1.30364174742,Negative,589,7278,8.09288266007145
737,103.860679309,1.30364174742,Neutral,3417,7278,46.94971145919208
738,103.860679309,1.30364174742,Positive,3272,7278,44.95740588073647
739,103.860679309,1.31364174742,Negative,203,2509,8.090872857712236
740,103.860679309,1.31364174742,Neutral,1099,2509,43.80231167795935
741,103.860679309,1.31364174742,Positive,1207,2509,48.10681546432842
742,103.860679309,1.32364174742,Negative,60,959,6.256517205422315
743,103.860679309,1.32364174742,Neutral,515,959,53.70177267987487
744,103.860679309,1.32364174742,Positive,384,959,40.041710114702816
745,103.860679309,1.33364174742,Negative,14,271,5.166051660516605
746,103.860679309,1.33364174742,Neutral,196,271,72.32472324723247
747,103.860679309,1.33364174742,Positive,61,271,22.50922509225092
748,103.860679309,1.34364174742,Negative,12,173,6.9364161849710975
749,103.860679309,1.34364174742,Neutral,95,173,54.91329479768786
750,103.860679309,1.34364174742,Positive,66,173,38.15028901734104
751,103.860679309,1.35364174742,Negative,13,208,6.25
752,103.860679309,1.35364174742,Neutral,104,208,50.0
753,103.860679309,1.35364174742,Positive,91,208,43.75
754,103.860679309,1.36364174742,Negative,24,359,6.685236768802229
755,103.860679309,1.36364174742,Neutral,191,359,53.2033426183844
756,103.860679309,1.36364174742,Positive,144,359,40.11142061281337
757,103.860679309,1.37364174742,Negative,16,256,6.25
758,103.860679309,1.37364174742,Neutral,137,256,53.515625
759,103.860679309,1.37364174742,Positive,103,256,40.234375
760,103.860679309,1.39364174742,Negative,2,21,9.523809523809524
761,103.860679309,1.39364174742,Neutral,10,21,47.61904761904761
762,103.860679309,1.39364174742,Positive,9,21,42.85714285714285
763,103.860679309,1.40364174742,Negative,1,19,5.263157894736842
764,103.860679309,1.40364174742,Neutral,12,19,63.1578947368421
765,103.860679309,1.40364174742,Positive,6,19,31.57894736842105
766,103.860679309,1.41364174742,Neutral,17,24,70.83333333333334
767,103.860679309,1.41364174742,Positive,7,24,29.166666666666668
768,103.860679309,1.42364174742,Negative,11,104,10.576923076923077
769,103.860679309,1.42364174742,Neutral,59,104,56.730769230769226
770,103.860679309,1.42364174742,Positive,34,104,32.69230769230769
771,103.870679309,1.28364174742,Negative,280,3400,8.235294117647058
772,103.870679309,1.28364174742,Neutral,1661,3400,48.85294117647059
773,103.870679309,1.28364174742,Positive,1459,3400,42.91176470588236
774,103.870679309,1.29364174742,Negative,24,357,6.722689075630252
775,103.870679309,1.29364174742,Neutral,162,357,45.37815126050421
776,103.870679309,1.29364174742,Positive,171,357,47.89915966386555
777,103.870679309,1.30364174742,Negative,333,3516,9.470989761092149
778,103.870679309,1.30364174742,Neutral,1402,3516,39.87485779294653
779,103.870679309,1.30364174742,Positive,1781,3516,50.65415244596132
780,103.870679309,1.31364174742,Negative,136,1031,13.191076624636274
781,103.870679309,1.31364174742,Neutral,610,1031,59.16585838991271
782,103.870679309,1.31364174742,Positive,285,1031,27.643064985451016
783,103.870679309,1.32364174742,Negative,76,775,9.806451612903226
784,103.870679309,1.32364174742,Neutral,411,775,53.03225806451613
785,103.870679309,1.32364174742,Positive,288,775,37.16129032258065
786,103.870679309,1.33364174742,Negative,36,598,6.020066889632108
787,103.870679309,1.33364174742,Neutral,239,598,39.96655518394649
788,103.870679309,1.33364174742,Positive,323,598,54.0133779264214
789,103.870679309,1.34364174742,Negative,14,241,5.809128630705394
790,103.870679309,1.34364174742,Neutral,137,241,56.84647302904564
791,103.870679309,1.34364174742,Positive,90,241,37.344398340248965
792,103.870679309,1.35364174742,Negative,843,4032,20.90773809523809
793,103.870679309,1.35364174742,Neutral,2072,4032,51.388888888888886
794,103.870679309,1.35364174742,Positive,1117,4032,27.703373015873016
795,103.870679309,1.36364174742,Negative,36,400,9.0
796,103.870679309,1.36364174742,Neutral,207,400,51.74999999999999
797,103.870679309,1.36364174742,Positive,157,400,39.25
798,103.870679309,1.37364174742,Negative,22,283,7.773851590106007
799,103.870679309,1.37364174742,Neutral,175,283,61.83745583038869
800,103.870679309,1.37364174742,Positive,86,283,30.3886925795053
801,103.870679309,1.39364174742,Negative,14,184,7.608695652173914
802,103.870679309,1.39364174742,Neutral,96,184,52.17391304347826
803,103.870679309,1.39364174742,Positive,74,184,40.21739130434783
804,103.870679309,1.40364174742,Negative,12,150,8.0
805,103.870679309,1.40364174742,Neutral,76,150,50.66666666666667
806,103.870679309,1.40364174742,Positive,62,150,41.333333333333336
807,103.870679309,1.41364174742,Negative,11,190,5.789473684210527
808,103.870679309,1.41364174742,Neutral,93,190,48.94736842105264
809,103.870679309,1.41364174742,Positive,86,190,45.26315789473684
810,103.880679309,1.29364174742,Negative,4,93,4.301075268817205
811,103.880679309,1.29364174742,Neutral,58,93,62.36559139784946
812,103.880679309,1.29364174742,Positive,31,93,33.33333333333333
813,103.880679309,1.30364174742,Negative,78,847,9.20897284533648
814,103.880679309,1.30364174742,Neutral,414,847,48.87839433293979
815,103.880679309,1.30364174742,Positive,355,847,41.91263282172373
816,103.880679309,1.31364174742,Negative,1227,3116,39.37740693196405
817,103.880679309,1.31364174742,Neutral,952,3116,30.551989730423617
818,103.880679309,1.31364174742,Positive,937,3116,30.07060333761232
819,103.880679309,1.32364174742,Negative,27,376,7.180851063829788
820,103.880679309,1.32364174742,Neutral,207,376,55.053191489361694
821,103.880679309,1.32364174742,Positive,142,376,37.765957446808514
822,103.880679309,1.33364174742,Negative,29,309,9.385113268608414
823,103.880679309,1.33364174742,Neutral,164,309,53.07443365695793
824,103.880679309,1.33364174742,Positive,116,309,37.54045307443366
825,103.880679309,1.34364174742,Negative,15,418,3.588516746411483
826,103.880679309,1.34364174742,Neutral,198,418,47.368421052631575
827,103.880679309,1.34364174742,Positive,205,418,49.04306220095694
828,103.880679309,1.35364174742,Negative,24,555,4.324324324324325
829,103.880679309,1.35364174742,Neutral,363,555,65.4054054054054
830,103.880679309,1.35364174742,Positive,168,555,30.270270270270277
831,103.880679309,1.36364174742,Negative,29,318,9.119496855345911
832,103.880679309,1.36364174742,Neutral,201,318,63.20754716981132
833,103.880679309,1.36364174742,Positive,88,318,27.67295597484277
834,103.880679309,1.37364174742,Negative,76,832,9.134615384615383
835,103.880679309,1.37364174742,Neutral,378,832,45.43269230769231
836,103.880679309,1.37364174742,Positive,378,832,45.43269230769231
837,103.880679309,1.38364174742,Negative,23,293,7.849829351535837
838,103.880679309,1.38364174742,Neutral,164,293,55.972696245733786
839,103.880679309,1.38364174742,Positive,106,293,36.177474402730375
840,103.880679309,1.39364174742,Negative,29,499,5.811623246492986
841,103.880679309,1.39364174742,Neutral,313,499,62.725450901803605
842,103.880679309,1.39364174742,Positive,157,499,31.462925851703403
843,103.890679309,1.28364174742,Negative,29,175,16.57142857142857
844,103.890679309,1.28364174742,Neutral,68,175,38.85714285714285
845,103.890679309,1.28364174742,Positive,78,175,44.57142857142857
846,103.890679309,1.29364174742,Negative,11,99,11.11111111111111
847,103.890679309,1.29364174742,Neutral,51,99,51.51515151515152
848,103.890679309,1.29364174742,Positive,37,99,37.37373737373738
849,103.890679309,1.30364174742,Negative,44,501,8.78243512974052
850,103.890679309,1.30364174742,Neutral,333,501,66.46706586826348
851,103.890679309,1.30364174742,Positive,124,501,24.75049900199601
852,103.890679309,1.31364174742,Negative,145,1898,7.639620653319283
853,103.890679309,1.31364174742,Neutral,991,1898,52.212855637513165
854,103.890679309,1.31364174742,Positive,762,1898,40.14752370916754
855,103.890679309,1.32364174742,Negative,199,1566,12.707535121328226
856,103.890679309,1.32364174742,Neutral,859,1566,54.85312899106003
857,103.890679309,1.32364174742,Positive,508,1566,32.43933588761175
858,103.890679309,1.33364174742,Negative,82,837,9.79689366786141
859,103.890679309,1.33364174742,Neutral,402,837,48.028673835125446
860,103.890679309,1.33364174742,Positive,353,837,42.17443249701314
861,103.890679309,1.34364174742,Negative,1,28,3.571428571428571
862,103.890679309,1.34364174742,Neutral,11,28,39.285714285714285
863,103.890679309,1.34364174742,Positive,16,28,57.14285714285714
864,103.890679309,1.35364174742,Negative,26,480,5.416666666666667
865,103.890679309,1.35364174742,Neutral,231,480,48.125
866,103.890679309,1.35364174742,Positive,223,480,46.458333333333336
867,103.890679309,1.36364174742,Negative,69,435,15.862068965517242
868,103.890679309,1.36364174742,Neutral,244,435,56.09195402298851
869,103.890679309,1.36364174742,Positive,122,435,28.04597701149425
870,103.890679309,1.37364174742,Negative,87,991,8.779011099899092
871,103.890679309,1.37364174742,Neutral,580,991,58.52674066599395
872,103.890679309,1.37364174742,Positive,324,991,32.694248234106965
873,103.890679309,1.38364174742,Negative,25,421,5.938242280285035
874,103.890679309,1.38364174742,Neutral,288,421,68.40855106888361
875,103.890679309,1.38364174742,Positive,108,421,25.65320665083136
876,103.890679309,1.39364174742,Negative,58,648,8.950617283950617
877,103.890679309,1.39364174742,Neutral,348,648,53.70370370370371
878,103.890679309,1.39364174742,Positive,242,648,37.34567901234568
879,103.890679309,1.40364174742,Negative,8,85,9.411764705882351
880,103.890679309,1.40364174742,Neutral,53,85,62.35294117647059
881,103.890679309,1.40364174742,Positive,24,85,28.235294117647054
882,103.900679309,1.29364174742,Negative,10,161,6.211180124223603
883,103.900679309,1.29364174742,Neutral,69,161,42.85714285714285
884,103.900679309,1.29364174742,Positive,82,161,50.931677018633536
885,103.900679309,1.30364174742,Negative,122,1370,8.905109489051096
886,103.900679309,1.30364174742,Neutral,608,1370,44.37956204379562
887,103.900679309,1.30364174742,Positive,640,1370,46.71532846715328
888,103.900679309,1.31364174742,Negative,197,2681,7.348004475941813
889,103.900679309,1.31364174742,Neutral,1384,2681,51.62252890712421
890,103.900679309,1.31364174742,Positive,1100,2681,41.02946661693398
891,103.900679309,1.32364174742,Negative,47,469,10.021321961620467
892,103.900679309,1.32364174742,Neutral,221,469,47.12153518123667
893,103.900679309,1.32364174742,Positive,201,469,42.85714285714285
